ibge,siglauf,anomes,qtd_ben_bas,qtd_ben_var,qtd_ben_bvj,qtd_ben_bvn,qtd_ben_bvg,qtd_ben_bsp
120001,AC,201707,1420,2721,411,40,90,677
120001,AC,201708,1485,2834,417,55,76,686
120001,AC,201709,1446,2757,422,63,72,680
120001,AC,201710,1455,2767,433,67,57,684
120001,AC,201711,1471,2792,437,72,65,667
120001,AC,201712,1453,2771,453,79,81,668
120005,AC,201701,1039,2536,260,33,75,751
120005,AC,201702,1055,2521,275,28,63,753
120005,AC,201703,1024,2512,285,27,48,744
120005,AC,201704,1018,2495,291,33,61,741
120005,AC,201705,1022,2502,299,28,66,746
120005,AC,201706,1015,2476,308,30,72,756
120005,AC,201707,1004,2466,313,27,73,761
120005,AC,201708,1086,2583,319,41,44,820
120005,AC,201709,1085,2592,331,53,35,831
120005,AC,201710,1097,2600,345,51,36,847
120005,AC,201711,1121,2618,354,61,56,861
120005,AC,201712,1125,2632,366,65,58,874
120010,AC,201701,3359,5714,675,104,214,1916
120010,AC,201702,3464,5798,699,122,198,1912
120010,AC,201703,3447,5811,705,129,154,1919
120010,AC,201704,3443,5800,734,119,209,1927
120010,AC,201705,3454,5794,767,127,228,1898
120010,AC,201706,3434,5745,794,126,245,1818
120010,AC,201707,3276,5571,796,120,241,1683
120010,AC,201708,3454,5766,820,139,141,1680
120010,AC,201709,3371,5694,834,139,138,1580
120010,AC,201710,3378,5661,861,126,129,1555
120010,AC,201711,3412,5643,878,135,192,1481
120010,AC,201712,3373,5600,901,126,211,1475
120013,AC,201701,1126,2781,387,33,56,519
120013,AC,201702,1151,2790,406,34,56,520
120013,AC,201703,1138,2805,415,31,40,536
120013,AC,201704,1147,2825,428,33,59,537
120013,AC,201705,1143,2807,444,34,64,533
120013,AC,201706,1150,2803,462,32,78,528
120013,AC,201707,1112,2756,468,32,91,507
120013,AC,201708,1165,2851,484,36,80,503
120013,AC,201709,1143,2804,491,36,75,484
120013,AC,201710,1154,2804,502,38,58,483
120013,AC,201711,1156,2782,512,37,67,472
120013,AC,201712,1148,2777,529,37,72,457
120017,AC,201701,827,2160,299,33,56,294
120017,AC,201702,864,2183,310,37,54,300
120017,AC,201703,835,2176,320,37,48,310
120017,AC,201704,841,2171,332,37,74,320
120017,AC,201705,855,2167,341,41,89,333
120017,AC,201706,863,2172,361,38,95,342
120017,AC,201707,863,2137,364,43,101,335
120017,AC,201708,1002,2321,373,51,78,389
120017,AC,201709,1003,2318,385,48,73,388
120017,AC,201710,1028,2344,392,48,65,403
120017,AC,201711,1058,2370,408,53,83,415
120017,AC,201712,1062,2356,423,55,84,422
120020,AC,201701,9370,22914,3057,405,444,7004
120020,AC,201702,9615,22884,3198,386,491,7041
120020,AC,201703,9442,22880,3259,414,371,7105
120020,AC,201704,9418,22714,3356,416,426,7122
120020,AC,201705,9442,22632,3507,418,481,7129
120020,AC,201706,9399,22417,3618,436,563,7064
120020,AC,201707,9101,21760,3561,406,612,6997
120020,AC,201708,9574,22331,3651,468,485,7286
120020,AC,201709,9581,22306,3812,439,457,7242
120020,AC,201710,9665,22334,3936,455,393,7280
120020,AC,201711,9767,22376,4053,468,354,7322
120020,AC,201712,9759,22360,4171,452,364,7353
120025,AC,201701,1381,2619,335,42,76,732
120025,AC,201702,1371,2544,351,37,70,731
120025,AC,201703,1354,2523,363,28,38,734
120025,AC,201704,1341,2514,365,20,53,719
120025,AC,201705,1321,2482,369,25,53,704
120025,AC,201706,1336,2467,378,23,65,713
120025,AC,201707,1292,2413,368,17,77,702
120025,AC,201708,1325,2475,384,27,53,703
120025,AC,201709,1359,2500,403,36,51,717
120025,AC,201710,1379,2544,403,43,47,722
120025,AC,201711,1431,2621,413,51,60,719
120025,AC,201712,1409,2595,431,51,70,720
120030,AC,201701,5280,10806,1303,232,151,5011
120030,AC,201702,5360,10780,1342,208,135,5042
120030,AC,201703,5310,10854,1378,178,81,5028
120030,AC,201704,5256,10718,1429,157,117,5000
120030,AC,201705,5214,10688,1466,158,184,4824
120030,AC,201706,5184,10649,1505,152,195,4756
120030,AC,201707,5045,10420,1508,143,213,4616
120030,AC,201708,5206,10598,1543,183,180,4684
120030,AC,201709,5164,10511,1598,184,162,4620
120030,AC,201710,5163,10528,1649,216,155,4595
120030,AC,201711,5160,10484,1702,225,216,4528
120030,AC,201712,5184,10491,1739,235,234,4473
120032,AC,201701,1103,3148,336,76,117,878
120032,AC,201702,1109,3153,351,57,117,880
120032,AC,201703,1104,3159,357,52,69,882
120032,AC,201704,1094,3126,364,44,76,878
120032,AC,201705,1097,3150,378,38,105,883
120032,AC,201706,1094,3124,383,50,120,886
120032,AC,201707,1077,3007,377,50,117,881
120032,AC,201708,1141,3143,392,58,90,919
120032,AC,201709,1141,3109,401,59,68,923
120032,AC,201710,1124,3070,416,57,61,923
120032,AC,201711,1168,3156,420,64,72,936
120032,AC,201712,1173,3152,428,68,82,977
120033,AC,201701,2885,5671,705,111,106,2619
120033,AC,201702,2967,5710,735,125,109,2662
120033,AC,201703,2901,5715,698,119,64,2536
120033,AC,201704,2885,5652,716,113,97,2534
120033,AC,201705,2867,5620,801,106,112,2527
120033,AC,201706,2895,5645,812,111,114,2385
120033,AC,201707,2813,5518,816,116,176,2543
120033,AC,201708,2957,5675,839,116,152,2702
120033,AC,201709,2971,5706,854,131,143,2705
120033,AC,201710,3008,5718,886,149,138,2768
120033,AC,201711,3057,5737,912,158,153,2828
120033,AC,201712,3048,5708,939,158,163,2838
120034,AC,201701,1481,3352,381,62,25,1347
120034,AC,201702,1498,3325,397,56,61,1339
120034,AC,201703,1480,3280,369,56,72,1280
120034,AC,201704,1477,3260,378,62,86,1301
120034,AC,201705,1472,3252,422,54,89,1324
120034,AC,201706,1456,3197,421,56,93,1306
120034,AC,201707,1392,3075,419,56,98,1261
120034,AC,201708,1513,3225,427,68,96,1357
120034,AC,201709,1502,3193,442,74,97,1359
120034,AC,201710,1501,3208,456,81,93,1359
120034,AC,201711,1547,3270,464,87,75,1391
120034,AC,201712,1554,3243,473,78,82,1384
120035,AC,201701,2620,6015,692,104,113,2198
120035,AC,201702,2675,6024,732,102,168,2213
120035,AC,201703,2642,6026,751,99,139,2220
120035,AC,201704,2643,6005,780,103,176,2214
120035,AC,201705,2640,5997,799,97,178,2199
120035,AC,201706,2634,5957,820,85,220,2194
120035,AC,201707,2559,5823,822,76,242,2141
120035,AC,201708,2588,5872,851,75,191,2150
120035,AC,201709,2544,5776,882,62,183,2127
120035,AC,201710,2533,5770,900,60,169,2116
120035,AC,201711,2581,5792,937,67,131,2056
120035,AC,201712,2607,5843,959,75,149,1976
120038,AC,201701,1383,3156,397,20,105,589
120038,AC,201702,1398,3108,411,19,98,603
120038,AC,201703,1377,3080,409,18,61,602
120038,AC,201704,1410,3100,424,19,84,621
120038,AC,201705,1385,3021,435,22,82,614
120038,AC,201706,1439,3072,456,38,102,616
120038,AC,201707,1400,3003,448,38,118,579
120038,AC,201708,1424,3053,453,40,87,569
120038,AC,201709,1381,3014,449,46,73,562
120038,AC,201710,1389,3021,463,49,63,552
120038,AC,201711,1417,3064,463,55,92,544
120038,AC,201712,1423,3087,473,51,103,541
120039,AC,201701,1333,3495,411,60,92,1113
120039,AC,201702,1378,3487,438,62,112,1117
120039,AC,201703,1336,3489,458,58,91,1115
120039,AC,201704,1344,3491,488,67,121,1120
120039,AC,201705,1342,3471,500,69,140,1088
120039,AC,201706,1341,3437,520,68,159,1064
120039,AC,201707,1306,3351,505,57,176,999
120039,AC,201708,1349,3436,515,82,154,955
120039,AC,201709,1351,3404,530,82,133,963
120039,AC,201710,1363,3408,546,92,121,984
120039,AC,201711,1372,3409,566,108,131,1011
120039,AC,201712,1375,3404,583,114,136,1009
120040,AC,201701,18784,45308,5946,374,1007,10295
120040,AC,201702,19434,45557,6133,404,1144,10369
120040,AC,201703,18901,45368,6320,385,764,10394
120040,AC,201704,18673,44288,6400,370,948,10287
120040,AC,201705,18536,43773,6546,371,1020,10168
120040,AC,201706,18413,43304,6706,392,1148,10079
120040,AC,201707,17672,40243,6169,416,1171,9762
120040,AC,201708,18323,41184,6395,429,924,10024
120040,AC,201709,18130,40627,6426,445,846,10014
120040,AC,201710,18491,40913,6550,488,734,10203
120040,AC,201711,18807,41220,6699,495,888,10356
120040,AC,201712,19177,41961,6953,511,984,10566
120042,AC,201701,2142,4636,613,96,51,1547
120042,AC,201702,2194,4646,635,102,53,1562
120042,AC,201703,2177,4662,646,98,46,1568
120042,AC,201704,2164,4629,667,96,62,1568
120042,AC,201705,2157,4592,686,85,72,1550
120042,AC,201706,2147,4556,703,83,71,1557
120042,AC,201707,2120,4476,709,89,78,1588
120042,AC,201708,2267,4563,736,103,63,1691
120042,AC,201709,2290,4576,768,106,62,1711
120042,AC,201710,2319,4590,791,117,60,1727
120042,AC,201711,2322,4575,799,122,62,1717
120042,AC,201712,2320,4551,825,123,55,1718
120043,AC,201701,684,1931,176,12,55,641
120043,AC,201702,740,2007,183,26,53,696
120043,AC,201703,729,1996,192,25,34,695
120043,AC,201704,737,2022,197,25,51,702
120043,AC,201705,739,2021,204,27,60,701
120043,AC,201706,773,2095,213,31,70,727
120043,AC,201707,791,2127,219,39,85,757
120043,AC,201708,903,2304,228,37,63,828
120043,AC,201709,892,2310,240,49,74,830
120043,AC,201710,918,2357,249,49,65,843
120043,AC,201711,911,2370,264,54,75,847
120043,AC,201712,937,2383,280,59,98,868
120045,AC,201701,3063,5351,709,67,132,2611
120045,AC,201702,3120,5375,742,62,140,2658
120045,AC,201703,3125,5361,759,65,119,2653
120045,AC,201704,3066,5259,775,65,140,2633
120045,AC,201705,3076,5310,797,65,161,2657
120045,AC,201706,3093,5327,844,83,177,2663
120045,AC,201707,3063,5305,849,81,201,2662
120045,AC,201708,3459,5759,878,126,163,2975
120045,AC,201709,3498,5858,922,132,155,3008
120045,AC,201710,3540,5871,945,147,139,3064
120045,AC,201711,3686,6029,970,160,155,3191
120045,AC,201712,3752,6041,1002,151,167,3243
120050,AC,201701,5210,11368,1529,178,264,3771
120050,AC,201702,5365,11457,1572,194,254,3804
120050,AC,201703,5276,11432,1547,217,184,3800
120050,AC,201704,5256,11353,1584,192,225,3799
120050,AC,201705,5253,11303,1716,206,268,3791
120050,AC,201706,5252,11244,1769,229,296,3794
120050,AC,201707,5118,10989,1736,209,337,3769
120050,AC,201708,5493,11424,1795,234,317,3966
120050,AC,201709,5448,11389,1882,261,288,3973
120050,AC,201710,5505,11437,1944,295,261,4018
120050,AC,201711,5653,11522,1983,288,355,4105
120050,AC,201712,5673,11514,2042,282,381,4147
120060,AC,201701,5784,14194,1595,224,79,4915
120060,AC,201702,5921,14249,1663,220,191,4945
120060,AC,201703,5798,14141,1685,220,195,4883
120060,AC,201704,5798,14139,1729,220,309,4886
120060,AC,201705,5789,14138,1801,235,477,4903
120060,AC,201706,5767,14065,1864,255,526,4885
120060,AC,201707,5641,13814,1849,249,518,4832
120060,AC,201708,6054,14334,1896,294,487,5145
120060,AC,201709,6052,14288,1976,313,479,5155
120060,AC,201710,6130,14430,2041,329,481,5221
120060,AC,201711,6185,14390,2118,350,461,5302
120060,AC,201712,6244,14475,2187,360,494,5372
120070,AC,201701,1715,3547,426,72,72,762
120070,AC,201702,1758,3568,441,75,81,753
120070,AC,201703,1731,3546,448,62,58,755
120070,AC,201704,1716,3506,459,62,74,750
120070,AC,201705,1720,3495,467,55,79,736
120070,AC,201706,1710,3449,485,59,88,717
120070,AC,201707,1666,3378,480,57,88,689
120070,AC,201708,1734,3476,494,61,72,700
120070,AC,201709,1746,3494,515,65,61,682
120070,AC,201710,1751,3469,525,63,52,678
120070,AC,201711,1759,3437,523,68,60,657
120070,AC,201712,1773,3475,536,63,69,654
120080,AC,201701,2213,4420,586,56,130,1206
120080,AC,201702,2309,4471,611,49,129,1210
120080,AC,201703,2270,4468,608,52,105,1216
120080,AC,201704,2249,4415,634,53,133,1203
120080,AC,201705,2232,4375,691,51,150,1188
120080,AC,201706,2233,4366,710,54,174,1190
120080,AC,201707,2181,4301,699,53,175,1153
120080,AC,201708,2398,4553,704,86,131,1273
120080,AC,201709,2332,4503,738,77,104,1254
120080,AC,201710,2368,4512,760,87,89,1270
120080,AC,201711,2406,4562,794,108,129,1271
120080,AC,201712,2407,4594,827,120,155,1269
130002,AM,201701,2406,5206,649,22,131,2216
130002,AM,201702,2436,5213,675,29,136,2232
130002,AM,201703,2420,5200,654,36,81,2241
130002,AM,201704,2423,5174,682,36,108,2245
130002,AM,201705,2417,5170,761,43,129,2243
130002,AM,201706,2416,5159,780,47,144,2247
130002,AM,201707,2393,5107,798,50,148,2231
130002,AM,201708,2459,5193,826,41,98,2279
130002,AM,201709,2448,5193,859,36,93,2266
130002,AM,201710,2455,5205,877,34,82,2273
130002,AM,201711,2453,5224,914,35,112,2268
130002,AM,201712,2473,5260,940,33,139,2286
130006,AM,201701,1317,3309,343,122,162,701
130006,AM,201702,1323,3304,354,99,157,711
130006,AM,201703,1336,3357,300,107,107,703
130006,AM,201704,1348,3349,308,109,113,681
130006,AM,201705,1348,3360,380,112,159,662
130006,AM,201706,1391,3387,397,116,185,697
130006,AM,201707,1396,3369,404,116,187,696
130006,AM,201708,1447,3412,417,118,190,706
130006,AM,201709,1443,3420,435,108,106,707
130006,AM,201710,1448,3422,444,95,94,706
130006,AM,201711,1452,3427,464,86,113,689
130006,AM,201712,1445,3414,476,87,128,665
130008,AM,201701,1630,3171,382,53,71,1417
130008,AM,201702,1666,3189,408,53,74,1447
130008,AM,201703,1645,3156,239,50,53,1325
130008,AM,201704,1648,3151,241,63,82,1319
130008,AM,201705,1630,3130,437,70,88,1172
130008,AM,201706,1629,3126,448,71,95,1111
130008,AM,201707,1622,3113,452,66,99,1066
130008,AM,201708,1737,3203,462,78,78,1449
130008,AM,201709,1734,3200,479,95,78,1507
130008,AM,201710,1739,3201,487,90,69,1542
130008,AM,201711,1738,3195,495,91,99,1545
130008,AM,201712,1766,3241,496,107,117,1561
130010,AM,201701,2392,3949,438,92,47,1703
130010,AM,201702,2423,3947,444,81,68,1700
130010,AM,201703,2421,3968,317,94,45,1709
130010,AM,201704,2419,3969,323,101,60,1709
130010,AM,201705,2404,3939,482,83,84,1698
130010,AM,201706,2403,3940,502,84,100,1687
130010,AM,201707,2360,3884,511,72,122,1662
130010,AM,201708,2623,4094,527,96,134,1781
130010,AM,201709,2670,4141,541,105,134,1852
130010,AM,201710,2736,4147,573,107,129,1874
130010,AM,201711,2814,4173,593,116,120,1914
130010,AM,201712,2891,4204,617,127,129,1951
130014,AM,201701,1536,2669,354,49,60,819
130014,AM,201702,1577,2692,361,48,53,783
130014,AM,201703,1546,2688,353,43,44,781
130014,AM,201704,1535,2661,363,51,46,769
130014,AM,201705,1519,2617,394,56,56,745
130014,AM,201706,1515,2594,398,50,70,726
130014,AM,201707,1497,2546,386,43,94,717
130014,AM,201708,1540,2591,393,36,89,726
130014,AM,201709,1502,2521,395,41,61,707
130014,AM,201710,1550,2557,417,45,56,726
130014,AM,201711,1558,2585,422,43,68,726
130014,AM,201712,1550,2565,438,41,72,730
130020,AM,201701,2015,4285,442,93,54,1867
130020,AM,201702,2132,4526,465,71,67,1895
130020,AM,201703,2058,4459,487,65,56,1901
130020,AM,201704,2042,4425,499,68,66,1901
130020,AM,201705,2010,4423,522,51,77,1766
130020,AM,201706,2014,4404,540,52,85,1870
130020,AM,201707,1976,4398,548,51,95,1839
130020,AM,201708,2021,4433,564,47,99,1901
130020,AM,201709,1997,4405,575,47,70,1876
130020,AM,201710,2015,4460,592,45,65,1867
130020,AM,201711,1910,4300,596,43,93,1746
130020,AM,201712,2015,4497,615,40,101,1763
130030,AM,201701,6638,12890,1417,211,218,6059
130030,AM,201702,6680,12885,1459,174,228,6117
130030,AM,201703,6670,12933,1427,189,156,6095
130030,AM,201704,6665,12923,1468,186,215,6093
130030,AM,201705,6640,12909,1628,183,238,5992
130030,AM,201706,6657,12901,1685,186,272,6021
130030,AM,201707,6588,12817,1721,174,336,5969
130030,AM,201708,6943,13217,1776,230,261,6172
130030,AM,201709,6966,13231,1846,230,242,6202
130030,AM,201710,7096,13307,1921,256,226,6308
130030,AM,201711,7183,13342,1966,264,321,6392
130030,AM,201712,7354,13433,2055,301,341,6496
130040,AM,201701,2512,4096,486,36,47,776
130040,AM,201702,2564,4176,514,32,44,762
130040,AM,201703,2489,4093,472,28,107,741
130040,AM,201704,2513,4033,488,21,118,735
130040,AM,201705,2480,3969,551,17,120,713
130040,AM,201706,2521,3994,572,13,137,714
130040,AM,201707,2450,3829,562,17,155,702
130040,AM,201708,2512,3890,569,18,159,715
130040,AM,201709,2427,3797,565,34,143,713
130040,AM,201710,2496,3851,579,26,141,725
130040,AM,201711,2542,3947,543,46,154,729
130040,AM,201712,2563,4001,573,49,120,768
130050,AM,201701,4696,10724,1320,137,113,4028
130050,AM,201702,4737,10681,1385,112,128,4049
130050,AM,201703,4722,10666,1431,114,87,4081
130050,AM,201704,4728,10643,1468,120,97,4102
130050,AM,201705,4720,10617,1535,132,125,4131
130050,AM,201706,4727,10580,1574,127,140,4148
130050,AM,201707,4695,10518,1595,128,157,4152
130050,AM,201708,5006,10880,1651,183,110,4353
130050,AM,201709,5021,10933,1728,183,108,4379
130050,AM,201710,5065,11012,1788,211,91,4398
130050,AM,201711,5123,11012,1844,229,144,4447
130050,AM,201712,5137,11022,1896,238,145,4458
130060,AM,201701,4253,11085,1219,101,228,3256
130060,AM,201702,4317,11040,1268,88,197,3276
130060,AM,201703,4249,11089,1236,92,123,3281
130060,AM,201704,4251,11030,1289,113,204,3280
130060,AM,201705,4250,11010,1426,132,241,3289
130060,AM,201706,4277,10992,1464,122,269,3324
130060,AM,201707,4271,10934,1487,114,291,3343
130060,AM,201708,4590,11452,1555,157,287,3396
130060,AM,201709,4613,11576,1618,166,233,3358
130060,AM,201710,4655,11616,1672,153,201,3414
130060,AM,201711,4718,11700,1717,159,302,3440
130060,AM,201712,4765,11724,1777,179,344,3449
130063,AM,201701,3042,7442,852,104,194,2627
130063,AM,201702,3063,7398,899,94,204,2633
130063,AM,201703,3050,7459,840,125,124,2656
130063,AM,201704,3071,7490,865,141,129,2680
130063,AM,201705,3083,7481,1010,143,192,2670
130063,AM,201706,3106,7507,1040,146,278,2668
130063,AM,201707,3093,7480,1067,148,296,2680
130063,AM,201708,3570,7898,1099,192,302,3038
130063,AM,201709,3621,8009,1157,176,227,3118
130063,AM,201710,3716,8070,1208,186,207,3185
130063,AM,201711,3821,8157,1255,218,204,3273
130063,AM,201712,3888,8165,1308,217,245,3351
130068,AM,201701,2102,4770,627,38,183,1782
130068,AM,201702,2112,4751,639,30,156,1787
130068,AM,201703,2097,4743,602,21,129,1766
130068,AM,201704,2090,4695,624,19,165,1760
130068,AM,201705,2101,4689,715,11,204,1783
130068,AM,201706,2098,4688,733,7,216,1780
130068,AM,201707,2079,4648,746,10,227,1769
130068,AM,201708,2152,4723,765,25,221,1803
130068,AM,201709,2145,4692,793,34,191,1803
130068,AM,201710,2171,4722,798,40,128,1826
130068,AM,201711,2179,4700,826,47,139,1836
130068,AM,201712,2189,4682,857,52,163,1842
130070,AM,201701,5007,9066,988,107,308,2764
130070,AM,201702,4972,8865,990,103,326,2728
130070,AM,201703,4934,8728,937,98,219,2735
130070,AM,201704,4733,8036,936,83,261,2576
130070,AM,201705,4689,7935,1048,94,289,2581
130070,AM,201706,4666,7859,1084,105,340,2641
130070,AM,201707,4611,7835,1091,104,358,2682
130070,AM,201708,5274,8839,1149,118,289,3146
130070,AM,201709,5315,8769,1202,127,260,3197
130070,AM,201710,5348,8731,1244,139,216,3184
130070,AM,201711,5403,8804,1274,153,243,3211
130070,AM,201712,5407,8746,1314,160,280,3202
130080,AM,201701,3760,9139,1235,94,106,2669
130080,AM,201702,3839,9194,1249,82,100,2694
130080,AM,201703,3842,9223,1083,65,83,2709
130080,AM,201704,3818,9098,1107,76,100,2746
130080,AM,201705,3848,9098,1383,85,139,2733
130080,AM,201706,3830,9069,1427,91,157,2735
130080,AM,201707,3840,8999,1427,76,156,2734
130080,AM,201708,4036,9322,1489,82,166,2879
130080,AM,201709,4077,9220,1554,84,142,2971
130080,AM,201710,4040,9206,1604,87,121,3016
130080,AM,201711,4057,9163,1641,105,149,3058
130080,AM,201712,4114,9267,1694,118,153,3096
130083,AM,201701,1554,3241,349,62,66,823
130083,AM,201702,1590,3273,359,56,63,833
130083,AM,201703,1591,3312,320,48,41,836
130083,AM,201704,1556,3229,323,53,56,834
130083,AM,201705,1566,3286,387,75,63,829
130083,AM,201706,1539,3198,410,55,76,823
130083,AM,201707,1518,3209,407,52,89,823
130083,AM,201708,1738,3481,421,72,99,884
130083,AM,201709,1672,3352,435,77,83,894
130083,AM,201710,1688,3383,452,78,75,905
130083,AM,201711,1698,3343,469,89,92,915
130083,AM,201712,1665,3324,484,93,90,910
130090,AM,201701,2185,3486,375,104,39,2112
130090,AM,201702,2225,3522,392,97,61,2134
130090,AM,201703,2212,3506,413,95,62,2132
130090,AM,201704,2167,3425,430,98,58,2099
130090,AM,201705,2167,3421,437,91,59,1794
130090,AM,201706,2168,3388,450,82,74,1956
130090,AM,201707,2145,3372,458,69,109,2034
130090,AM,201708,2296,3511,477,78,115,2190
